fsu_serial_no,sector,secon_stage_stratum,household_id,insurance_premium,usual_monthly_consumer_exp
89533,1,1,1,0,13208
89533,1,1,2,0,11087
89533,1,2,3,0,10142
89533,1,2,4,0,11357
89533,1,2,5,0,4977
89533,1,2,6,0,14940
89533,1,3,7,0,9077
89533,1,3,8,0,1823
89530,1,1,1,0,16853
89530,1,1,2,0,11403
89530,1,2,3,0,7500
89530,1,2,4,0,8570
89530,1,2,5,0,7310
89530,1,3,6,0,20358
89530,1,3,7,0,17072
89530,1,3,8,0,4075
89539,1,1,1,0,12708
89539,1,1,2,0,12850
89539,1,2,3,0,16833
89539,1,2,4,0,7500
89539,1,2,5,0,15867
89539,1,2,6,0,6600
89539,1,3,7,0,7958
89539,1,3,8,0,7167
89534,1,1,1,0,11320
89534,1,1,2,0,17471
89534,1,2,3,0,36666
89534,1,2,4,0,12500
89534,1,2,5,0,7430
89534,1,2,6,0,14010
89534,1,3,7,0,10610
89534,1,3,8,0,6180
89505,1,1,1,0,16583
89505,1,1,2,0,14533
89505,1,2,3,0,12817
89505,1,2,4,0,15267
89505,1,2,5,0,2867
89505,1,2,6,0,12242
89505,1,3,7,0,2683
89505,1,3,8,0,2775
89508,1,1,1,0,7900
89508,1,2,2,0,4100
89508,1,2,3,0,4750
89508,1,2,4,0,1950
89508,1,2,5,0,4550
89508,1,2,6,0,8867
89508,1,3,7,0,12733
89508,1,3,8,0,4950
89507,1,2,1,0,6442
89507,1,2,2,0,5175
89507,1,2,3,0,9542
89507,1,2,4,0,6583
89507,1,2,5,0,7433
89507,1,2,6,0,4125
89507,1,3,7,0,6625
89507,1,3,8,0,6475
89506,1,1,1,0,12478
89506,1,1,2,0,12805
89506,1,2,3,0,8280
89506,1,2,4,0,11633
89506,1,2,5,0,11185
89506,1,2,6,0,7500
89506,1,3,7,0,9637
89506,1,3,8,0,7780
89502,1,1,1,0,13771
89502,1,1,2,0,12877
89502,1,2,3,0,14183
89502,1,2,4,0,5237
89502,1,2,5,0,4872
89502,1,2,6,0,5598
89502,1,3,7,0,8730
89502,1,3,8,0,4992
89501,1,1,1,0,30922
89501,1,1,2,20000,18789
89501,1,2,3,0,18843
89501,1,2,4,0,16524
89501,1,2,5,0,14063
89501,1,2,6,0,10923
89501,1,3,7,0,5348
89501,1,3,8,0,8709
89503,1,1,1,0,23442
89503,1,1,2,0,24167
89503,1,2,3,0,8654
89503,1,2,4,0,14225
89503,1,2,5,0,4708
89503,1,2,6,0,10075
89503,1,3,7,0,12600
89503,1,3,8,0,11353
89500,1,1,1,0,14980
89500,1,2,2,0,5200
89500,1,2,3,0,5661
89500,1,2,4,0,10310
89500,1,2,5,0,7560
89500,1,2,6,0,4700
89500,1,3,7,0,9100
89500,1,3,8,0,7950
89509,1,1,1,0,12550
89509,1,1,2,0,15358
89509,1,2,3,0,15300
89509,1,2,4,0,12683
89509,1,2,5,0,14667
89509,1,2,6,0,14117
89509,1,3,7,0,16983
89509,1,3,8,0,3433
89504,1,1,1,0,26308
89504,1,1,2,0,14050
89504,1,1,3,0,14050
89504,1,2,4,0,33017
89504,1,2,5,0,14375
89504,1,2,6,0,3783
89504,1,3,7,0,19758
89504,1,3,8,0,2767
89595,1,1,1,0,23217
89595,1,1,2,0,14150
89595,1,2,3,0,29317
89595,1,2,4,0,11675
89595,1,2,5,0,6200
89595,1,2,6,0,14367
89595,1,3,7,0,12233
89595,1,3,8,0,14300
89598,1,1,1,0,20017
89598,1,1,2,0,13483
89598,1,2,3,0,9500
89598,1,2,4,0,10417
89598,1,2,5,0,9367
89598,1,2,6,0,12200
89598,1,3,7,0,13533
89598,1,3,8,0,2700
89597,1,1,1,0,21750
89597,1,1,2,0,10917
89597,1,2,3,0,9225
89597,1,2,4,0,3450
89597,1,2,5,0,13017
89597,1,2,6,0,5675
89597,1,3,7,0,11417
89597,1,3,8,0,9250
89596,1,1,1,0,12000
89596,1,2,2,0,23333
89596,1,2,3,0,25667
89596,1,2,4,0,11883
89596,1,2,5,0,21383
89596,1,2,6,0,12083
89596,1,3,7,0,5333
89596,1,3,8,0,5833
89592,1,1,1,0,12000
89592,1,2,2,0,16967
89592,1,2,3,0,3792
89592,1,2,4,0,12542
89592,1,2,5,0,10583
89592,1,2,6,0,3950
89592,1,3,7,0,3092
89592,1,3,8,0,12217
89591,1,1,1,0,22167
89591,1,1,2,0,16467
89591,1,2,3,0,3275
89591,1,2,4,0,9417
89591,1,2,5,0,5492
89591,1,2,6,0,16383
89591,1,3,7,0,8800
89591,1,3,8,0,2175
89593,1,1,1,0,20417
89593,1,2,2,0,5950
89593,1,2,3,0,20083
89593,1,2,4,0,14417
89593,1,2,5,0,5708
89593,1,2,6,0,13300
89593,1,3,7,0,16083
89593,1,3,8,0,22083
89590,1,1,1,0,14717
89590,1,1,2,0,16350
89590,1,2,3,0,16725
89590,1,2,4,0,8833
89590,1,2,5,0,9667
89590,1,2,6,0,15125
89590,1,3,7,0,7025
89590,1,3,8,0,15375
89599,1,1,1,0,9833
89599,1,2,2,0,19792
89599,1,2,3,0,10342
89599,1,2,4,19000,35508
89599,1,2,5,0,5658
89599,1,2,6,0,9675
89599,1,3,7,0,22933
89599,1,3,8,0,3600
89594,1,3,1,0,11308
89594,1,3,2,0,17575
89594,1,3,3,0,11308
89594,1,3,4,0,11800
89594,1,3,5,0,7442
89594,1,3,6,0,9208
89594,1,3,7,0,8100
89594,1,3,8,0,9333
89545,1,2,1,0,7183
89545,1,2,2,0,11708
89545,1,2,3,0,2992
89545,1,2,4,0,9408
89545,1,3,5,0,17925
89545,1,3,6,0,8458
89545,1,3,7,0,2425
89545,1,3,8,0,6892
89548,1,1,1,0,23750
89548,1,1,2,0,11917
89548,1,2,3,0,23333
89548,1,2,4,0,5800
89548,1,2,5,0,11967
89548,1,2,6,0,6000
89548,1,3,7,0,6500
89548,1,3,8,18000,14917
89547,1,2,1,0,12000
89547,1,2,2,0,11717
89547,1,2,3,0,5067
89547,1,2,4,0,6383
89547,1,2,5,0,10967
89547,1,2,6,0,7717
89547,1,3,7,0,11600
89547,1,3,8,0,12017
89546,1,1,1,0,14542
89546,1,1,2,0,11617
89546,1,2,3,0,16542
89546,1,2,4,0,11133
89546,1,2,5,0,11358
89546,1,2,6,0,9092
89546,1,3,7,0,5717
89546,1,3,8,0,3800
89542,1,1,1,0,8167
89542,1,1,2,0,6833
89542,1,2,3,0,7333
89542,1,2,4,0,6917
89542,1,2,5,0,5750
89542,1,2,6,0,6017
89542,1,3,7,0,7333
89542,1,3,8,0,4750
89541,1,1,1,1500,8575
89541,1,2,2,0,7158
89541,1,2,3,0,10667
89541,1,2,4,0,7367
89541,1,2,5,7000,11083
89541,1,2,6,0,14792
89541,1,3,7,0,6267
89541,1,3,8,0,6533
89543,1,1,1,0,13300
89543,1,1,2,0,13867
89543,1,2,3,0,29833
89543,1,2,4,0,10208
89543,1,2,5,0,18917
89543,1,3,6,0,19500
89543,1,3,7,0,4300
89540,1,1,1,0,16500
89540,1,1,2,0,22000
89540,1,2,3,0,22500
89540,1,2,4,0,10700
89540,1,2,5,0,16300
89540,1,2,6,0,3733
89540,1,3,7,0,7600
89540,1,3,8,0,4450
89549,1,1,1,0,11542
89549,1,2,2,0,11658
89549,1,2,3,0,12875
89549,1,3,4,0,4275
89549,1,3,5,0,3550
89549,1,3,6,0,6583
89549,1,3,7,0,3550
89549,1,3,8,0,3892
89544,1,1,1,0,11283
89544,1,1,2,0,11575
89544,1,2,3,0,17158
89544,1,2,4,0,11242
89544,1,2,5,60000,5750
89544,1,2,6,0,7433
89544,1,3,7,0,11475
89544,1,3,8,0,2750
89855,1,1,1,0,16358
89855,1,1,2,0,4575
89855,1,2,3,0,16458
89855,1,2,4,0,7750
89855,1,3,5,0,11208
89855,1,3,6,0,7042
89855,1,3,7,0,7958
89855,1,3,8,0,16792
89858,1,1,1,0,11600
89858,1,1,2,0,11200
89858,1,2,3,0,9083
89858,1,2,4,0,7933
89858,1,2,5,0,3750
89858,1,2,6,0,5433
89858,1,3,7,0,9450
89858,1,3,8,0,5875
89857,1,1,1,0,12292
89857,1,1,2,0,11092
89857,1,2,3,0,9250
89857,1,2,4,0,7392
89857,1,2,5,0,11458
89857,1,2,6,0,3408
89857,1,3,7,0,6842
89857,1,3,8,0,3092
89856,1,1,1,0,13300
89856,1,1,2,0,10250
89856,1,2,3,0,9208
89856,1,2,4,0,11408
89856,1,2,5,0,7425
89856,1,2,6,0,8917
89856,1,3,7,0,10517
89856,1,3,8,0,5958
89852,1,1,1,0,15750
89852,1,1,2,0,17500
89852,1,2,3,0,24083
89852,1,2,4,0,15083
89852,1,2,5,5400,12083
89852,1,2,6,0,5750
89852,1,3,7,0,5875
89852,1,3,8,0,16833
89851,1,1,1,0,9788
89851,1,1,2,0,9142
89851,1,2,3,4000,10854
89851,1,2,4,0,11733
89851,1,2,5,0,14887
89851,1,2,6,0,7779
89851,1,3,7,0,9900
89851,1,3,8,0,8775
89853,1,1,1,0,17917
89853,1,1,2,0,12875
89853,1,2,3,0,13417
89853,1,2,4,0,26958
89853,1,2,5,0,23867
89853,1,2,6,0,7750
89853,1,3,7,0,10000
89853,1,3,8,0,9250
89850,1,1,1,0,6325
89850,1,1,2,0,6875
89850,1,2,3,0,11658
89850,1,2,4,0,10058
89850,1,2,5,0,11100
89850,1,2,6,0,19034
89850,1,3,7,0,6725
89850,1,3,8,0,8117
89859,1,1,1,0,19733
89859,1,1,2,0,12685
89859,1,2,3,0,9558
89859,1,2,4,0,7883
89859,1,2,5,0,9504
89859,1,2,6,0,14742
89859,1,3,7,0,3733
89859,1,3,8,0,2971
89854,1,1,1,0,13920
89854,1,1,2,0,11100
89854,1,2,3,0,7500
89854,1,2,4,0,10479
89854,1,2,5,0,9217
89854,1,2,6,0,23425
89854,1,3,7,0,7283
89854,1,3,8,0,7617
89885,1,1,1,0,31383
89885,1,1,2,0,11992
89885,1,2,3,0,12792
89885,1,2,4,0,7625
89885,1,2,5,0,14896
89885,1,3,6,0,12100
89885,1,3,7,0,14892
89888,1,1,1,0,10750
89888,1,1,2,0,12283
89888,1,2,3,0,9408
89888,1,2,4,0,13517
89888,1,2,5,0,10558
89888,1,2,6,0,6933
89888,1,3,7,0,8817
89888,1,3,8,0,9575
89887,1,1,1,0,10583
89887,1,1,2,0,10417
89887,1,2,3,0,19700
89887,1,2,4,0,20050
89887,1,2,5,0,12133
89887,1,2,6,0,9767
89887,1,3,7,0,15217
89887,1,3,8,0,10917
89886,1,1,1,0,10425
89886,1,1,2,16800,12250
89886,1,2,3,12000,12583
89886,1,2,4,0,19133
89886,1,2,5,0,21750
89886,1,2,6,0,8467
89886,1,3,7,0,17767
89886,1,3,8,0,10917
89882,1,1,1,0,14950
89882,1,1,2,0,10125
89882,1,2,3,0,20833
89882,1,2,4,0,5904
89882,1,2,5,0,27667
89882,1,2,6,0,28083
89882,1,3,7,0,8733
89882,1,3,8,0,13308
89881,1,1,1,0,36550
89881,1,1,2,0,22383
89881,1,2,3,0,16200
89881,1,2,4,0,16783
89881,1,2,5,0,16308
89881,1,2,6,135000,22842
89881,1,3,7,0,17983
89881,1,3,8,0,12058
89883,1,1,1,0,44125
89883,1,1,2,0,16575
89883,1,2,3,0,12250
89883,1,2,4,0,6113
89883,1,2,5,0,6033
89883,1,2,6,0,11750
89883,1,3,7,0,10200
89883,1,3,8,0,10146
89880,1,1,1,0,7388
89880,1,1,2,0,23500
89880,1,2,3,0,4917
89880,1,2,4,0,9108
89880,1,2,5,0,10375
89880,1,2,6,0,12083
89880,1,3,7,0,12000
89880,1,3,8,0,14742
89889,1,1,1,0,27767
89889,1,1,2,0,13620
89889,1,2,3,6000,10571
89889,1,2,4,3660,14367
89889,1,2,5,0,10871
89889,1,2,6,0,20892
89889,1,3,7,0,13233
89889,1,3,8,0,3721
89884,1,1,1,0,14115
89884,1,1,2,0,10200
89884,1,2,3,0,8725
89884,1,2,4,0,9825
89884,1,2,5,0,10942
89884,1,2,6,0,11479
89884,1,3,7,0,7250
89884,1,3,8,0,11933
89875,1,1,1,0,15692
89875,1,1,2,0,20500
89875,1,2,3,0,8808
89875,1,2,4,0,10242
89875,1,2,5,0,4983
89875,1,2,6,0,9958
89875,1,3,7,0,4733
89875,1,3,8,0,9088
89878,1,1,1,0,14617
89878,1,1,2,0,13667
89878,1,2,3,0,17589
89878,1,2,4,6000,11375
89878,1,2,5,2150,12025
89878,1,2,6,7000,4542
89878,1,3,7,0,5263
89878,1,3,8,0,3850
89877,1,1,1,0,19167
89877,1,1,2,0,17000
89877,1,2,3,0,19000
89877,1,2,4,0,10975
89877,1,2,5,0,10833
89877,1,2,6,0,16917
89877,1,3,7,0,14183
89877,1,3,8,0,9500
89876,1,1,1,0,11108
89876,1,1,2,0,17992
89876,1,2,3,0,23017
89876,1,2,4,0,15033
89876,1,2,5,0,8042
89876,1,2,6,0,2642
89876,1,3,7,0,11950
89876,1,3,8,0,13917
89872,1,1,1,0,22792
89872,1,1,2,0,17392
89872,1,2,3,24500,39375
89872,1,2,4,0,17583
89872,1,2,5,0,10300
89872,1,2,6,0,14517
89872,1,3,7,0,18233
89872,1,3,8,12500,28883
89871,1,1,1,0,15375
89871,1,1,2,0,12325
89871,1,2,3,0,15933
89871,1,2,4,1800,11408
89871,1,2,5,3950,13196
89871,1,2,6,4580,10163
89871,1,3,7,0,2600
89871,1,3,8,0,4683
89873,1,1,1,1361,11417
89873,1,1,2,2400,12230
89873,1,2,3,0,5783
89873,1,2,4,0,11408
89873,1,2,5,4800,9167
89873,1,2,6,0,9850
89873,1,3,7,0,9700
89873,1,3,8,0,6563
89870,1,1,1,0,9667
89870,1,1,2,0,9542
89870,1,2,3,0,30850
89870,1,2,4,0,10105
89870,1,2,5,0,21217
89870,1,2,6,0,8858
89870,1,3,7,0,11267
89870,1,3,8,0,3017
89879,1,1,1,0,11292
89879,1,1,2,0,9633
89879,1,2,3,0,17647
89879,1,2,4,0,20825
89879,1,2,5,0,10896
89879,1,2,6,0,18150
89879,1,3,7,0,9183
89879,1,3,8,0,9217
89874,1,1,1,0,10608
89874,1,1,2,0,13933
89874,1,2,3,1500,16017
89874,1,2,4,0,11379
89874,1,2,5,0,11050
89874,1,2,6,0,9535
89874,1,3,7,0,14308
89874,1,3,8,0,5442
89865,1,1,1,0,12500
89865,1,1,2,0,12500
89865,1,2,3,0,14233
89865,1,2,4,0,21000
89865,1,2,5,0,10267
89865,1,2,6,0,10192
89865,1,3,7,0,10683
89865,1,3,8,0,6000
89868,1,1,1,0,11167
89868,1,1,2,0,10967
89868,1,2,3,0,19542
89868,1,2,4,0,16417
89868,1,2,5,0,22867
89868,1,2,6,0,8417
89868,1,3,7,0,13133
89868,1,3,8,0,5575
89867,1,1,1,0,16592
89867,1,1,2,25000,26250
89867,1,2,3,0,15592
89867,1,2,4,0,7863
89867,1,2,5,0,6150
89867,1,2,6,0,7042
89867,1,3,7,0,8071
89867,1,3,8,0,8967
89866,1,1,1,0,12242
89866,1,1,2,0,18700
89866,1,2,3,0,12433
89866,1,2,4,0,22610
89866,1,2,5,0,10275
89866,1,2,6,0,7625
89866,1,3,7,0,11808
89866,1,3,8,0,4533
89862,1,1,1,0,12817
89862,1,1,2,0,11333
89862,1,2,3,0,13592
89862,1,2,4,0,24350
89862,1,2,5,0,18300
89862,1,2,6,0,11642
89862,1,3,7,0,17733
89862,1,3,8,0,25167
89861,1,1,1,0,19633
89861,1,1,2,15000,24217
89861,1,2,3,0,9067
89861,1,2,4,0,11492
89861,1,2,5,0,6642
89861,1,2,6,0,6617
89861,1,3,7,0,7392
89861,1,3,8,0,11242
89863,1,1,1,0,20783
89863,1,1,2,0,17667
89863,1,2,3,0,14217
89863,1,2,4,0,12183
89863,1,2,5,0,9167
89863,1,2,6,28000,26167
89863,1,3,7,14400,18358
89863,1,3,8,0,16700
89860,1,1,1,0,16742
89860,1,1,2,0,11700
89860,1,2,3,0,11308
89860,1,2,4,0,7833
89860,1,2,5,0,8242
89860,1,2,6,0,5900
89860,1,3,7,0,13300
89860,1,3,8,0,5842
89869,1,1,1,0,26167
89869,1,1,2,0,18750
89869,1,2,3,0,13917
89869,1,2,4,0,10583
89869,1,2,5,0,12083
89869,1,2,6,0,16833
89869,1,3,7,5400,13333
89869,1,3,8,0,10583
89864,1,1,1,0,26708
89864,1,1,2,0,24375
89864,1,2,3,0,21500
89864,1,2,4,0,10613
89864,1,2,5,0,13625
89864,1,2,6,0,13083
89864,1,3,7,0,5658
89864,1,3,8,0,10925
89825,1,1,1,0,18425
89825,1,1,2,0,17333
89825,1,2,3,0,8542
89825,1,2,4,0,16850
89825,1,2,5,0,12942
89825,1,2,6,0,10833
89825,1,3,7,0,24417
89825,1,3,8,0,10658
89828,1,1,1,0,10658
89828,1,1,2,0,10446
89828,1,2,3,0,16647
89828,1,2,4,0,8867
89828,1,2,5,0,8133
89828,1,2,6,0,12883
89828,1,3,7,0,9654
89828,1,3,8,0,9045
89827,1,1,1,0,20167
89827,1,1,2,0,17183
89827,1,2,3,0,16767
89827,1,2,4,0,13333
89827,1,2,5,0,9600
89827,1,2,6,0,18875
89827,1,3,7,0,11658
89827,1,3,8,0,2308
89826,1,1,1,0,16783
89826,1,1,2,0,11292
89826,1,2,3,0,12883
89826,1,2,4,0,17000
89826,1,2,5,0,6892
89826,1,2,6,0,5783
89826,1,3,7,0,12125
89826,1,3,8,0,4558
89822,1,1,1,0,14800
89822,1,1,2,0,13833
89822,1,2,3,0,17683
89822,1,2,4,0,6067
89822,1,2,5,0,4700
89822,1,2,6,0,8050
89822,1,3,7,0,14933
89822,1,3,8,0,3975
89821,1,1,1,0,18800
89821,1,1,2,0,26967
89821,1,2,3,0,34967
89821,1,2,4,0,5775
89821,1,2,5,0,9667
89821,1,2,6,0,7308
89821,1,3,7,0,16683
89821,1,3,8,0,11683
89823,1,1,1,5400,11833
89823,1,1,2,0,11750
89823,1,2,3,0,31667
89823,1,2,4,0,5833
89823,1,2,5,0,3967
89823,1,2,6,0,23833
89823,1,3,7,0,11583
89823,1,3,8,0,5667
89820,1,1,1,18000,29583
89820,1,1,2,0,21417
89820,1,2,3,4000,22917
89820,1,2,4,0,13750
89820,1,2,5,0,33917
89820,1,2,6,0,16750
89820,1,3,7,0,17883
89820,1,3,8,0,3708
89829,1,1,1,0,18292
89829,1,2,2,0,22167
89829,1,2,3,0,8717
89829,1,2,4,15000,10708
89829,1,2,5,0,16875
89829,1,2,6,0,16583
89829,1,3,7,0,11083
89829,1,3,8,0,12592
89824,1,1,1,0,27967
89824,1,1,2,0,11967
89824,1,2,3,0,33683
89824,1,2,4,0,78800
89824,1,2,5,0,11333
89824,1,2,6,0,6025
89824,1,3,7,0,7300
89824,1,3,8,0,12758
89815,1,1,1,0,7083
89815,1,1,2,0,28417
89815,1,2,3,0,27017
89815,1,2,4,0,3442
89815,1,2,5,0,22117
89815,1,3,6,0,17050
89815,1,3,7,0,4008
89818,1,1,1,0,12000
89818,1,1,2,0,11875
89818,1,2,3,0,8750
89818,1,2,4,50000,23167
89818,1,2,5,0,18875
89818,1,2,6,0,12042
89818,1,3,7,0,11625
89818,1,3,8,0,11083
89817,1,1,1,0,40633
89817,1,1,2,0,13583
89817,1,2,3,0,22800
89817,1,2,4,0,3492
89817,1,2,5,0,4800
89817,1,2,6,0,10167
89817,1,3,7,0,12717
89817,1,3,8,0,6017
89816,1,1,1,0,28900
89816,1,1,2,0,26750
89816,1,2,3,0,9533
89816,1,2,4,0,21083
89816,1,2,5,0,17783
89816,1,2,6,0,5800
89816,1,3,7,0,9217
89816,1,3,8,0,7150
89812,1,1,1,0,19483
89812,1,1,2,0,16750
89812,1,2,3,0,8592
89812,1,2,4,0,6000
89812,1,2,5,0,9750
89812,1,2,6,0,13067
89812,1,3,7,0,8250
89812,1,3,8,0,400
89811,1,1,1,0,8850
89811,1,1,2,0,10833
89811,1,2,3,0,17754
89811,1,2,4,0,10265
89811,1,2,5,0,11821
89811,1,2,6,0,12288
89811,1,3,7,0,10996
89811,1,3,8,0,10127
89813,1,1,1,0,12250
89813,1,1,2,18000,19521
89813,1,2,3,0,15358
89813,1,2,4,12000,9075
89813,1,2,5,9600,4954
89813,1,2,6,0,5738
89813,1,3,7,0,12675
89813,1,3,8,0,3382
89810,1,1,1,0,10175
89810,1,1,2,0,5058
89810,1,1,3,0,5083
89810,1,2,4,0,7667
89810,1,2,5,0,9842
89810,1,2,6,0,5733
89810,1,3,7,0,5675
89810,1,3,8,0,5883
89819,1,1,1,0,13633
89819,1,1,2,0,11783
89819,1,1,3,0,20700
89819,1,2,4,0,16642
89819,1,2,5,0,4142
89819,1,2,6,0,11382
89819,1,3,7,0,14867
89819,1,3,8,0,11042
89814,1,1,1,0,8750
89814,1,1,2,0,8167
89814,1,2,3,0,8500
89814,1,2,4,0,8042
89814,1,2,5,0,13458
89814,1,2,6,0,21000
89814,1,3,7,0,9875
89814,1,3,8,0,8333
89835,1,1,1,0,11250
89835,1,1,2,0,2892
89835,1,1,3,0,17250
89835,1,2,4,0,16667
89835,1,2,5,0,11750
89835,1,2,6,0,19900
89835,1,3,7,0,16750
89835,1,3,8,0,15500
89838,1,1,1,0,17667
89838,1,1,2,0,5583
89838,1,2,3,0,8833
89838,1,2,4,0,4667
89838,1,2,5,0,10233
89838,1,2,6,0,9533
89838,1,3,7,0,8667
89838,1,3,8,0,51833
89837,1,1,1,0,24933
89837,1,1,2,0,21117
89837,1,2,3,0,11596
89837,1,2,4,0,17012
89837,1,2,5,0,29333
89837,1,2,6,0,22587
89837,1,3,7,0,17225
89837,1,3,8,0,12300
89836,1,1,1,0,23067
89836,1,1,2,0,14883
89836,1,2,3,0,10417
89836,1,2,4,0,16833
89836,1,2,5,0,18592
89836,1,2,6,0,16900
89836,1,3,7,0,16183
89836,1,3,8,0,9683
89832,1,1,1,0,28775
89832,1,1,2,0,17617
89832,1,2,3,0,26117
89832,1,2,4,0,19417
89832,1,2,5,0,20925
89832,1,2,6,0,17617
89832,1,3,7,0,3333
89832,1,3,8,0,13958
89831,1,1,1,0,25983
89831,1,1,2,0,12033
89831,1,2,3,0,16108
89831,1,2,4,0,9633
89831,1,2,5,0,13583
89831,1,2,6,0,13608
89831,1,3,7,0,8983
89831,1,3,8,0,16525
89833,1,1,1,0,11725
89833,1,1,2,0,14990
89833,1,1,3,0,16138
89833,1,2,4,0,12075
89833,1,2,5,0,9082
89833,1,2,6,0,13813
89833,1,3,7,0,11433
89833,1,3,8,0,7107
89830,1,1,1,0,30067
89830,1,1,2,0,18642
89830,1,2,3,0,17698
89830,1,2,4,12500,11221
89830,1,2,5,5400,23588
89830,1,2,6,0,18846
89830,1,3,7,0,14230
89830,1,3,8,0,25082
89839,1,1,1,0,22200
89839,1,1,2,0,16550
89839,1,2,3,0,23850
89839,1,2,4,0,27750
89839,1,2,5,0,13925
89839,1,2,6,0,20225
89839,1,3,7,0,21625
89839,1,3,8,0,7283
89834,1,1,1,0,13917
89834,1,1,2,0,17300
89834,1,2,3,0,13917
89834,1,2,4,0,17750
89834,1,2,5,0,9592
89834,1,2,6,0,5858
89834,1,3,7,0,5667
89834,1,3,8,0,9050
89895,1,1,1,0,8707
89895,1,1,2,0,9038
89895,1,2,3,0,8647
89895,1,2,4,0,7617
89895,1,2,5,15000,7192
89895,1,2,6,0,10183
89895,1,3,7,0,8967
89895,1,3,8,0,2904
89898,1,1,1,0,3083
89898,1,1,2,0,4250
89898,1,2,3,0,7242
89898,1,2,4,0,3808
89898,1,2,5,0,1800
89898,1,2,6,0,6925
89898,1,3,7,0,1150
89898,1,3,8,0,3017
89897,1,1,1,0,17363
89897,1,1,2,0,10717
89897,1,1,3,0,15952
89897,1,2,4,0,14513
89897,1,2,5,0,8442
89897,1,2,6,0,6100
89897,1,3,7,0,16767
89897,1,3,8,0,12363
89896,1,1,1,0,26450
89896,1,1,2,0,17117
89896,1,2,3,0,17727
89896,1,2,4,0,7014
89896,1,2,5,0,11048
89896,1,2,6,0,16743
89896,1,3,7,0,18060
89896,1,3,8,0,17375
89892,1,1,1,0,17173
89892,1,1,2,0,17007
89892,1,2,3,0,17403
89892,1,2,4,0,9093
89892,1,2,5,0,17930
89892,1,2,6,0,15784
89892,1,3,7,0,19311
89892,1,3,8,0,5993
89891,1,1,1,0,20300
89891,1,1,2,0,17145
89891,1,2,3,0,7958
89891,1,2,4,0,6025
89891,1,2,5,0,18523
89891,1,2,6,0,10173
89891,1,3,7,0,4858
89891,1,3,8,0,15493
89893,1,1,1,0,18262
89893,1,1,2,0,11780
89893,1,2,3,0,18172
89893,1,2,4,0,6330
89893,1,2,5,0,3205
89893,1,2,6,0,7197
89893,1,3,7,0,9683
89893,1,3,8,0,20747
89890,1,1,1,0,22757
89890,1,1,2,0,21133
89890,1,1,3,0,19973
89890,1,1,4,0,20743
89890,1,2,5,0,22253
89890,1,2,6,0,21290
89890,1,3,7,0,23250
89890,1,3,8,0,19041
89899,1,2,1,0,17333
89899,1,2,2,0,6270
89899,1,2,3,0,8150
89899,1,2,4,0,11408
89899,1,2,5,0,12833
89899,1,2,6,0,17740
89899,1,3,7,0,8328
89899,1,3,8,4200,17083
89894,1,1,1,0,15780
89894,1,1,2,0,21337
89894,1,2,3,0,18050
89894,1,2,4,0,22315
89894,1,2,5,0,16142
89894,1,2,6,0,12562
89894,1,3,7,0,16092
89894,1,3,8,0,14037
89845,1,1,1,0,17377
89845,1,1,2,0,20968
89845,1,2,3,0,17759
89845,1,2,4,0,23337
89845,1,2,5,0,19188
89845,1,2,6,0,19464
89845,1,3,7,0,18147
89845,1,3,8,0,14450
89848,1,1,1,0,14045
89848,1,1,2,0,16637
89848,1,2,3,0,17187
89848,1,2,4,0,16817
89848,1,2,5,0,13147
89848,1,2,6,0,12270
89848,1,3,7,0,14482
89848,1,3,8,0,12162
89847,1,1,1,0,13938
89847,1,1,2,0,11525
89847,1,2,3,0,13325
89847,1,2,4,0,14192
89847,1,2,5,0,9392
89847,1,2,6,0,11922
89847,1,3,7,0,3858
89847,1,3,8,0,7492
89846,1,1,1,0,26862
89846,1,1,2,0,20308
89846,1,2,3,0,19278
89846,1,2,4,0,13067
89846,1,2,5,0,12155
89846,1,2,6,0,8037
89846,1,3,7,0,16405
89846,1,3,8,0,17408
89842,1,1,1,0,16258
89842,1,1,2,0,15600
89842,1,1,3,0,19808
89842,1,2,4,0,26797
89842,1,2,5,0,29833
89842,1,2,6,0,17133
89842,1,3,7,0,11705
89842,1,3,8,0,21967
89841,1,1,1,0,17267
89841,1,1,2,0,22500
89841,1,1,3,0,23450
89841,1,2,4,0,19833
89841,1,2,5,0,9155
89841,1,2,6,0,10450
89841,1,3,7,0,9037
89841,1,3,8,0,18963
89840,1,1,1,0,15157
89840,1,1,2,0,21952
89840,1,2,3,0,16555
89840,1,2,4,0,10708
89840,1,2,5,0,13382
89840,1,2,6,0,15635
89840,1,3,7,0,18820
89840,1,3,8,0,6920
89849,1,1,1,0,18383
89849,1,1,2,0,21340
89849,1,2,3,0,15747
89849,1,2,4,0,9380
89849,1,2,5,0,10898
89849,1,2,6,0,5623
89849,1,3,7,0,5290
89849,1,3,8,0,15480
89844,1,1,1,0,10080
89844,1,1,2,0,19047
89844,1,2,3,0,14737
89844,1,2,4,0,10217
89844,1,2,5,0,6900
89844,1,2,6,0,17088
89844,1,3,7,0,14900
89844,1,3,8,0,3800
89755,1,1,1,0,12950
89755,1,2,2,0,14100
89755,1,2,3,0,13583
89755,1,2,4,0,16250
89755,1,2,5,0,17625
89755,1,2,6,0,19758
89755,1,3,7,0,14458
89755,1,3,8,0,9375
89758,1,1,1,0,24608
89758,1,1,2,0,24475
89758,1,2,3,0,17863
89758,1,2,4,0,17698
